circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s1196,combined_wear_leveling,0.000000,combined,16,0.700000,13,0.962485,0.037515,10727,0.473682,0.537887,0.002058,0.135546,0.473682,0.000000,0,0.036652,0,0,0.083,0.516
s1196,combined_wear_leveling,0.000000,combined,16,0.750000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.086,0.585
s1196,combined_wear_leveling,0.000000,combined,16,0.800000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.086,0.548
s1196,combined_wear_leveling,0.000000,combined,16,0.850000,15,0.990621,0.009379,14063,0.466434,0.536816,0.002341,0.150892,0.466434,0.000000,0,0.064025,0,1,0.096,0.642
s1196,combined_wear_leveling,0.000000,combined,16,0.900000,16,0.996483,0.003517,16646,0.485250,0.539179,0.001040,0.111138,0.485250,0.000000,0,0.088507,0,0,0.097,0.715
s1196,combined_wear_leveling,0.000000,combined,16,0.950000,17,0.998828,0.001172,19022,0.491195,0.548727,0.001346,0.117128,0.494485,0.000006,0,0.068861,0,0,0.102,0.752
s1196,combined_wear_leveling,0.000000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.102162,1,1,0.105,0.813
s1196,combined_wear_leveling,0.250000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.796240,0,0,0.012,0.008
s1196,combined_wear_leveling,0.250000,combined,16,0.100000,2,0.270809,0.729191,260,0.485075,0.578358,0.008702,0.192308,0.485075,0.000000,0,-0.889448,0,0,0.011,0.020
s1196,combined_wear_leveling,0.250000,combined,16,0.150000,3,0.370457,0.629543,655,0.543118,0.599502,0.003240,0.103817,0.543118,0.000000,0,-0.702163,0,0,0.016,0.035
s1196,combined_wear_leveling,0.250000,combined,16,0.200000,4,0.466589,0.533411,1162,0.541978,0.606343,0.001444,0.118761,0.541978,0.000000,0,-0.559053,0,0,0.023,0.053
s1196,combined_wear_leveling,0.250000,combined,16,0.250000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.029,0.083
s1196,combined_wear_leveling,0.250000,combined,16,0.300000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.028,0.057
s1196,combined_wear_leveling,0.250000,combined,16,0.350000,6,0.627198,0.372802,2307,0.478234,0.528607,0.000545,0.105332,0.478234,0.000000,0,-0.251592,0,0,0.035,0.097
s1196,combined_wear_leveling,0.250000,combined,16,0.400000,7,0.702227,0.297773,3059,0.465885,0.519190,0.000673,0.114416,0.465885,0.000000,0,-0.161435,1,1,0.043,0.149
s1196,combined_wear_leveling,0.250000,combined,16,0.450000,8,0.776084,0.223916,4051,0.472365,0.530784,0.000924,0.123673,0.472365,0.000000,0,-0.110137,1,0,0.049,0.194
s1196,combined_wear_leveling,0.250000,combined,16,0.500000,9,0.830012,0.169988,5069,0.467017,0.564677,0.003217,0.209114,0.467017,0.000000,0,-0.145248,0,0,0.056,0.243
s1196,combined_wear_leveling,0.250000,combined,16,0.550000,10,0.883939,0.116061,6634,0.495075,0.575373,0.002232,0.162195,0.495075,0.000000,0,-0.096902,0,0,0.065,0.290
s1196,combined_wear_leveling,0.250000,combined,16,0.600000,11,0.915592,0.084408,7844,0.483779,0.552917,0.002248,0.142912,0.483779,0.000000,0,-0.037111,0,0,0.078,0.400
s1196,combined_wear_leveling,0.250000,combined,16,0.650000,12,0.942556,0.057444,9178,0.475643,0.552861,0.002421,0.162345,0.475643,0.000000,0,-0.007810,0,0,0.075,0.482
s1196,combined_wear_leveling,0.250000,combined,16,0.700000,13,0.962485,0.037515,10727,0.473682,0.537887,0.002058,0.135546,0.473682,0.000000,0,0.036652,0,0,0.091,0.120
s1196,combined_wear_leveling,0.250000,combined,16,0.750000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.017,0.114
s1196,combined_wear_leveling,0.250000,combined,16,0.800000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.017,0.108
s1196,combined_wear_leveling,0.250000,combined,16,0.850000,15,0.990621,0.009379,14063,0.466434,0.536816,0.002341,0.150892,0.466434,0.000000,0,0.064025,0,1,0.018,0.123
s1196,combined_wear_leveling,0.250000,combined,16,0.900000,16,0.996483,0.003517,16646,0.485250,0.539179,0.001040,0.111138,0.485250,0.000000,0,0.088507,0,0,0.018,0.139
s1196,combined_wear_leveling,0.250000,combined,16,0.950000,17,0.998828,0.001172,19022,0.491195,0.548727,0.001346,0.117128,0.494485,0.000006,0,0.068861,0,0,0.019,0.146
s1196,combined_wear_leveling,0.250000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.102162,1,1,0.020,0.159
s1196,combined_wear_leveling,0.500000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.796240,0,0,0.012,0.007
s1196,combined_wear_leveling,0.500000,combined,16,0.100000,2,0.270809,0.729191,260,0.485075,0.578358,0.008702,0.192308,0.485075,0.000000,0,-0.889448,0,0,0.011,0.026
s1196,combined_wear_leveling,0.500000,combined,16,0.150000,3,0.370457,0.629543,655,0.543118,0.599502,0.003240,0.103817,0.543118,0.000000,0,-0.702163,0,0,0.016,0.032
s1196,combined_wear_leveling,0.500000,combined,16,0.200000,4,0.466589,0.533411,1162,0.541978,0.606343,0.001444,0.118761,0.541978,0.000000,0,-0.559053,0,0,0.022,0.048
s1196,combined_wear_leveling,0.500000,combined,16,0.250000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.029,0.073
s1196,combined_wear_leveling,0.500000,combined,16,0.300000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.028,0.048
s1196,combined_wear_leveling,0.500000,combined,16,0.350000,6,0.627198,0.372802,2307,0.478234,0.528607,0.000545,0.105332,0.478234,0.000000,0,-0.251592,0,0,0.035,0.110
s1196,combined_wear_leveling,0.500000,combined,16,0.400000,7,0.702227,0.297773,3059,0.465885,0.519190,0.000673,0.114416,0.465885,0.000000,0,-0.161435,1,1,0.042,0.154
s1196,combined_wear_leveling,0.500000,combined,16,0.450000,8,0.776084,0.223916,4051,0.472365,0.530784,0.000924,0.123673,0.472365,0.000000,0,-0.110137,1,0,0.048,0.214
s1196,combined_wear_leveling,0.500000,combined,16,0.500000,9,0.830012,0.169988,5069,0.467017,0.564677,0.003217,0.209114,0.467017,0.000000,0,-0.145248,0,0,0.059,0.230
s1196,combined_wear_leveling,0.500000,combined,16,0.550000,10,0.883939,0.116061,6634,0.495075,0.575373,0.002232,0.162195,0.495075,0.000000,0,-0.096902,0,0,0.064,0.300
s1196,combined_wear_leveling,0.500000,combined,16,0.600000,11,0.915592,0.084408,7844,0.483779,0.552917,0.002248,0.142912,0.483779,0.000000,0,-0.037111,0,0,0.071,0.385
s1196,combined_wear_leveling,0.500000,combined,16,0.650000,12,0.942556,0.057444,9178,0.475643,0.552861,0.002421,0.162345,0.475643,0.000000,0,-0.007810,0,0,0.077,0.437
s1196,combined_wear_leveling,0.500000,combined,16,0.700000,13,0.962485,0.037515,10727,0.473682,0.537887,0.002058,0.135546,0.473682,0.000000,0,0.036652,0,0,0.083,0.513
s1196,combined_wear_leveling,0.500000,combined,16,0.750000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.087,0.496
s1196,combined_wear_leveling,0.500000,combined,16,0.800000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.016,0.108
s1196,combined_wear_leveling,0.500000,combined,16,0.850000,15,0.990621,0.009379,14063,0.466434,0.536816,0.002341,0.150892,0.466434,0.000000,0,0.064025,0,1,0.019,0.123
s1196,combined_wear_leveling,0.500000,combined,16,0.900000,16,0.996483,0.003517,16646,0.485250,0.539179,0.001040,0.111138,0.485250,0.000000,0,0.088507,0,0,0.019,0.138
s1196,combined_wear_leveling,0.500000,combined,16,0.950000,17,0.998828,0.001172,19022,0.491195,0.548727,0.001346,0.117128,0.494485,0.000006,0,0.068861,0,0,0.020,0.146
s1196,combined_wear_leveling,0.500000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.102162,1,1,0.020,0.156
s1196,combined_wear_leveling,0.750000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.796240,0,0,0.021,0.011
s1196,combined_wear_leveling,0.750000,combined,16,0.100000,2,0.270809,0.729191,260,0.485075,0.578358,0.008702,0.192308,0.485075,0.000000,0,-0.889448,0,0,0.020,0.048
s1196,combined_wear_leveling,0.750000,combined,16,0.150000,3,0.370457,0.629543,655,0.543118,0.599502,0.003240,0.103817,0.543118,0.000000,0,-0.702163,0,0,0.031,0.093
s1196,combined_wear_leveling,0.750000,combined,16,0.200000,4,0.466589,0.533411,1162,0.541978,0.606343,0.001444,0.118761,0.541978,0.000000,0,-0.559053,0,0,0.043,0.129
s1196,combined_wear_leveling,0.750000,combined,16,0.250000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.082,0.166
s1196,combined_wear_leveling,0.750000,combined,16,0.300000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.056,0.119
s1196,combined_wear_leveling,0.750000,combined,16,0.350000,6,0.627198,0.372802,2307,0.478234,0.528607,0.000545,0.105332,0.478234,0.000000,0,-0.251592,0,0,0.068,0.193
s1196,combined_wear_leveling,0.750000,combined,16,0.400000,7,0.702227,0.297773,3059,0.465885,0.519190,0.000673,0.114416,0.465885,0.000000,0,-0.161435,1,1,0.082,0.264
s1196,combined_wear_leveling,0.750000,combined,16,0.450000,8,0.776084,0.223916,4051,0.472365,0.530784,0.000924,0.123673,0.472365,0.000000,0,-0.110137,1,0,0.095,0.329
s1196,combined_wear_leveling,0.750000,combined,16,0.500000,9,0.830012,0.169988,5069,0.467017,0.564677,0.003217,0.209114,0.467017,0.000000,0,-0.145248,0,0,0.108,0.393
s1196,combined_wear_leveling,0.750000,combined,16,0.550000,10,0.883939,0.116061,6634,0.495075,0.575373,0.002232,0.162195,0.495075,0.000000,0,-0.096902,0,0,0.159,0.385
s1196,combined_wear_leveling,0.750000,combined,16,0.600000,11,0.915592,0.084408,7844,0.483779,0.552917,0.002248,0.142912,0.483779,0.000000,0,-0.037111,0,0,0.075,0.373
s1196,combined_wear_leveling,0.750000,combined,16,0.650000,12,0.942556,0.057444,9178,0.475643,0.552861,0.002421,0.162345,0.475643,0.000000,0,-0.007810,0,0,0.090,0.445
s1196,combined_wear_leveling,0.750000,combined,16,0.700000,13,0.962485,0.037515,10727,0.473682,0.537887,0.002058,0.135546,0.473682,0.000000,0,0.036652,0,0,0.082,0.530
s1196,combined_wear_leveling,0.750000,combined,16,0.750000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.088,0.586
s1196,combined_wear_leveling,0.750000,combined,16,0.800000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.086,0.558
s1196,combined_wear_leveling,0.750000,combined,16,0.850000,15,0.990621,0.009379,14063,0.466434,0.536816,0.002341,0.150892,0.466434,0.000000,0,0.064025,0,1,0.104,0.641
s1196,combined_wear_leveling,0.750000,combined,16,0.900000,16,0.996483,0.003517,16646,0.485250,0.539179,0.001040,0.111138,0.485250,0.000000,0,0.088507,0,0,0.097,0.715
s1196,combined_wear_leveling,0.750000,combined,16,0.950000,17,0.998828,0.001172,19022,0.491195,0.548727,0.001346,0.117128,0.494485,0.000006,0,0.068861,0,0,0.108,0.740
s1196,combined_wear_leveling,0.750000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.102162,1,1,0.103,0.558
s1196,combined_wear_leveling,1.000000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.796240,0,0,0.012,0.008
s1196,combined_wear_leveling,1.000000,combined,16,0.100000,2,0.270809,0.729191,260,0.485075,0.578358,0.008702,0.192308,0.485075,0.000000,0,-0.889448,0,0,0.011,0.021
s1196,combined_wear_leveling,1.000000,combined,16,0.150000,3,0.370457,0.629543,655,0.543118,0.599502,0.003240,0.103817,0.543118,0.000000,0,-0.702163,0,0,0.016,0.036
s1196,combined_wear_leveling,1.000000,combined,16,0.200000,4,0.466589,0.533411,1162,0.541978,0.606343,0.001444,0.118761,0.541978,0.000000,0,-0.559053,0,0,0.022,0.046
s1196,combined_wear_leveling,1.000000,combined,16,0.250000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.029,0.071
s1196,combined_wear_leveling,1.000000,combined,16,0.300000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.028,0.052
s1196,combined_wear_leveling,1.000000,combined,16,0.350000,6,0.627198,0.372802,2307,0.478234,0.528607,0.000545,0.105332,0.478234,0.000000,0,-0.251592,0,0,0.035,0.102
s1196,combined_wear_leveling,1.000000,combined,16,0.400000,7,0.702227,0.297773,3059,0.465885,0.519190,0.000673,0.114416,0.465885,0.000000,0,-0.161435,1,1,0.042,0.151
s1196,combined_wear_leveling,1.000000,combined,16,0.450000,8,0.776084,0.223916,4051,0.472365,0.530784,0.000924,0.123673,0.472365,0.000000,0,-0.110137,1,0,0.048,0.210
s1196,combined_wear_leveling,1.000000,combined,16,0.500000,9,0.830012,0.169988,5069,0.467017,0.564677,0.003217,0.209114,0.467017,0.000000,0,-0.145248,0,0,0.056,0.245
s1196,combined_wear_leveling,1.000000,combined,16,0.550000,10,0.883939,0.116061,6634,0.495075,0.575373,0.002232,0.162195,0.495075,0.000000,0,-0.096902,0,0,0.064,0.302
s1196,combined_wear_leveling,1.000000,combined,16,0.600000,11,0.915592,0.084408,7844,0.483779,0.552917,0.002248,0.142912,0.483779,0.000000,0,-0.037111,0,0,0.072,0.398
s1196,combined_wear_leveling,1.000000,combined,16,0.650000,12,0.942556,0.057444,9178,0.475643,0.552861,0.002421,0.162345,0.475643,0.000000,0,-0.007810,0,0,0.075,0.485
s1196,combined_wear_leveling,1.000000,combined,16,0.700000,13,0.962485,0.037515,10727,0.473682,0.537887,0.002058,0.135546,0.473682,0.000000,0,0.036652,0,0,0.083,0.519
s1196,combined_wear_leveling,1.000000,combined,16,0.750000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.087,0.595
s1196,combined_wear_leveling,1.000000,combined,16,0.800000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.087,0.568
s1196,combined_wear_leveling,1.000000,combined,16,0.850000,15,0.990621,0.009379,14063,0.466434,0.536816,0.002341,0.150892,0.466434,0.000000,0,0.064025,0,1,0.097,0.634
s1196,combined_wear_leveling,1.000000,combined,16,0.900000,16,0.996483,0.003517,16646,0.485250,0.539179,0.001040,0.111138,0.485250,0.000000,0,0.088507,0,0,0.103,0.716
s1196,combined_wear_leveling,1.000000,combined,16,0.950000,17,0.998828,0.001172,19022,0.491195,0.548727,0.001346,0.117128,0.494485,0.000006,0,0.068861,0,0,0.102,0.747
s1196,combined_wear_leveling,1.000000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.102162,1,1,0.102,0.817
s1196,co_wear,0.000000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.796240,0,0,0.012,0.009
s1196,co_wear,0.000000,combined,16,0.100000,2,0.270809,0.729191,260,0.485075,0.578358,0.008702,0.192308,0.485075,0.000000,0,-0.889448,0,0,0.003,0.023
s1196,co_wear,0.000000,combined,16,0.150000,3,0.370457,0.629543,655,0.543118,0.599502,0.003240,0.103817,0.543118,0.000000,0,-0.702163,0,0,0.001,0.043
s1196,co_wear,0.000000,combined,16,0.200000,4,0.466589,0.533411,1162,0.541978,0.606343,0.001444,0.118761,0.541978,0.000000,0,-0.559053,0,0,0.001,0.077
s1196,co_wear,0.000000,combined,16,0.250000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.001,0.117
s1196,co_wear,0.000000,combined,16,0.300000,5,0.548652,0.451348,1729,0.516119,0.565672,0.000754,0.096009,0.516119,0.000000,0,-0.400544,0,0,0.001,0.072
s1196,co_wear,0.000000,combined,16,0.350000,6,0.627198,0.372802,2307,0.478234,0.528607,0.000545,0.105332,0.478234,0.000000,0,-0.251592,0,0,0.001,0.130
s1196,co_wear,0.000000,combined,16,0.400000,7,0.702227,0.297773,3059,0.465885,0.519190,0.000673,0.114416,0.465885,0.000000,0,-0.161435,1,1,0.001,0.175
s1196,co_wear,0.000000,combined,16,0.450000,8,0.776084,0.223916,4051,0.472365,0.530784,0.000924,0.123673,0.472365,0.000000,0,-0.110137,0,0,0.001,0.233
s1196,co_wear,0.000000,combined,16,0.500000,9,0.830012,0.169988,5076,0.467662,0.521559,0.000714,0.115248,0.467662,0.000000,0,-0.038355,1,0,0.002,0.306
s1196,co_wear,0.000000,combined,16,0.550000,10,0.883939,0.116061,6634,0.495075,0.575373,0.002232,0.162195,0.495075,0.000000,0,-0.096902,0,0,0.001,0.397
s1196,co_wear,0.000000,combined,16,0.600000,11,0.915592,0.084408,7844,0.483779,0.552917,0.002248,0.142912,0.483779,0.000000,0,-0.037111,0,0,0.002,0.452
s1196,co_wear,0.000000,combined,16,0.650000,12,0.942556,0.057444,9178,0.475643,0.552861,0.002421,0.162345,0.475643,0.000000,0,-0.007810,0,0,0.002,0.350
s1196,co_wear,0.000000,combined,16,0.700000,13,0.962485,0.037515,10727,0.473682,0.537887,0.002058,0.135546,0.473682,0.000000,0,0.036652,0,0,0.000,0.119
s1196,co_wear,0.000000,combined,16,0.750000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.000,0.136
s1196,co_wear,0.000000,combined,16,0.800000,14,0.980070,0.019930,12397,0.472015,0.537846,0.002090,0.139469,0.472015,0.000000,0,0.054850,0,0,0.000,0.129
s1196,co_wear,0.000000,combined,16,0.850000,15,0.990621,0.009379,14063,0.466434,0.536816,0.002341,0.150892,0.466434,0.000000,0,0.064025,0,1,0.000,0.150
s1196,co_wear,0.000000,combined,16,0.900000,16,0.996483,0.003517,16646,0.485250,0.539179,0.001040,0.111138,0.485250,0.000000,0,0.088507,0,0,0.000,0.172
s1196,co_wear,0.000000,combined,16,0.950000,17,0.998828,0.001172,19022,0.491195,0.548727,0.001346,0.117128,0.494485,0.000006,0,0.068861,0,0,0.001,0.177
s1196,co_wear,0.000000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.102162,1,1,0.001,0.190
s1196,co_wear,0.250000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.821082,0,0,0.008,0.010
s1196,co_wear,0.250000,combined,16,0.100000,2,0.243845,0.756155,253,0.472015,0.477612,0.000031,0.011858,0.472015,0.000000,0,-0.595281,1,0,0.003,0.027
s1196,co_wear,0.250000,combined,16,0.150000,3,0.349355,0.650645,518,0.429519,0.509950,0.003244,0.187259,0.429519,0.000000,0,-0.727496,1,1,0.003,0.069
s1196,co_wear,0.250000,combined,16,0.200000,4,0.445487,0.554513,1181,0.550840,0.565299,0.000251,0.026249,0.550840,0.000000,0,-0.557207,0,0,0.002,0.105
s1196,co_wear,0.250000,combined,16,0.250000,5,0.527550,0.472450,1724,0.514627,0.526866,0.000130,0.023782,0.514627,0.000000,0,-0.400084,0,0,0.002,0.148
s1196,co_wear,0.250000,combined,16,0.300000,5,0.527550,0.472450,1724,0.514627,0.526866,0.000130,0.023782,0.514627,0.000000,0,-0.400084,0,0,0.002,0.108
s1196,co_wear,0.250000,combined,16,0.350000,6,0.601407,0.398593,2404,0.498342,0.521144,0.000127,0.045757,0.498342,0.000000,0,-0.306456,1,0,0.002,0.200
s1196,co_wear,0.250000,combined,16,0.400000,7,0.701055,0.298945,3079,0.468931,0.523454,0.000648,0.116272,0.468931,0.000000,0,-0.222703,1,0,0.002,0.259
s1196,co_wear,0.250000,combined,16,0.450000,8,0.776084,0.223916,4051,0.472365,0.530784,0.000924,0.123673,0.472365,0.000000,0,-0.178367,1,0,0.002,0.335
s1196,co_wear,0.250000,combined,16,0.500000,9,0.830012,0.169988,5069,0.467017,0.564677,0.003217,0.209114,0.467017,0.000000,0,-0.325808,0,0,0.003,0.081
s1196,co_wear,0.250000,combined,16,0.550000,10,0.883939,0.116061,6634,0.495075,0.575373,0.002232,0.162195,0.495075,0.000000,0,-0.230313,0,0,0.000,0.086
s1196,co_wear,0.250000,combined,16,0.600000,11,0.901524,0.098476,7958,0.490810,0.571913,0.002210,0.165243,0.490810,0.000000,0,-0.204264,0,0,0.000,0.103
s1196,co_wear,0.250000,combined,16,0.650000,12,0.933177,0.066823,9278,0.480825,0.551617,0.002242,0.147230,0.480825,0.000000,0,-0.148466,0,0,0.000,0.121
s1196,co_wear,0.250000,combined,16,0.700000,13,0.960141,0.039859,10722,0.473461,0.551665,0.002405,0.165174,0.473461,0.000000,0,-0.127586,0,0,0.000,0.139
s1196,co_wear,0.250000,combined,16,0.750000,14,0.962485,0.037515,12596,0.479592,0.562367,0.002810,0.172594,0.479592,0.000000,0,-0.171242,0,0,0.000,0.152
s1196,co_wear,0.250000,combined,16,0.800000,14,0.962485,0.037515,12596,0.479592,0.562367,0.002810,0.172594,0.479592,0.000000,0,-0.171242,0,0,0.000,0.147
s1196,co_wear,0.250000,combined,16,0.850000,15,0.982415,0.017585,14419,0.478242,0.548756,0.002480,0.147444,0.478242,0.000000,0,-0.112803,0,0,0.001,0.171
s1196,co_wear,0.250000,combined,16,0.900000,16,0.983587,0.016413,16013,0.466797,0.531250,0.001857,0.138075,0.466797,0.000000,0,-0.038164,1,1,0.000,0.190
s1196,co_wear,0.250000,combined,16,0.950000,17,0.989449,0.010551,18834,0.486340,0.535996,0.001226,0.102103,0.486858,0.000002,0,-0.005300,0,0,0.001,0.209
s1196,co_wear,0.250000,combined,16,1.000000,18,1.000000,0.000000,20854,0.480330,0.533167,0.001012,0.110003,0.481939,0.000003,1,0.029561,1,1,0.001,0.222
s1196,co_wear,0.500000,combined,16,0.050000,1,0.165299,0.834701,75,0.559701,0.559701,0.000000,0.000000,0.559701,0.000000,0,-0.814957,0,0,0.006,0.007
s1196,co_wear,0.500000,combined,16,0.100000,2,0.243845,0.756155,253,0.472015,0.477612,0.000031,0.011858,0.472015,0.000000,0,-0.590235,0,0,0.002,0.017
